trade_date,timestamp,day_of_week,hour,level_name,level_price,entry_price,approach,direction,outcome,ticks,mae,bars_held
2025-07-28,2025-07-28 20:32:00-04:00,Monday,20,prev_overnight_low,6428.25,6428.25,bullish,short,loss,-16,16.0,65
2025-07-28,2025-07-28 21:09:00-04:00,Monday,21,prev_overnight_low,6428.25,6428.25,bullish,long,win,60,4.0,28
2025-07-28,2025-07-28 21:09:00-04:00,Monday,21,prev_overnight_low,6428.25,6428.25,bullish,short,loss,-16,16.0,28
2025-07-28,2025-07-28 21:56:00-04:00,Monday,21,prev_overnight_low,6428.25,6428.25,bearish,long,win,60,7.0,6
2025-07-28,2025-07-28 21:56:00-04:00,Monday,21,prev_overnight_low,6428.25,6428.25,bearish,short,loss,-16,16.0,6
2025-07-31,2025-07-31 18:36:00-04:00,Thursday,18,prev_day_low,6358.25,6358.25,bearish,long,loss,-16,16.0,2
2025-07-31,2025-07-31 18:36:00-04:00,Thursday,18,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,3
2025-07-31,2025-07-31 18:46:00-04:00,Thursday,18,prev_day_low,6358.25,6358.25,bullish,long,win,60,0.0,2
2025-07-31,2025-07-31 18:46:00-04:00,Thursday,18,prev_day_low,6358.25,6358.25,bullish,short,loss,-16,16.0,2
2025-07-31,2025-07-31 18:54:00-04:00,Thursday,18,prev_day_low,6358.25,6358.25,bearish,long,win,60,14.0,26
2025-07-31,2025-07-31 18:54:00-04:00,Thursday,18,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,18
2025-07-31,2025-07-31 19:09:00-04:00,Thursday,19,prev_day_low,6358.25,6358.25,bearish,long,win,60,13.0,11
2025-07-31,2025-07-31 19:09:00-04:00,Thursday,19,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,3
2025-07-31,2025-07-31 19:26:00-04:00,Thursday,19,prev_day_low,6358.25,6358.25,bearish,long,win,60,7.0,27
2025-07-31,2025-07-31 19:26:00-04:00,Thursday,19,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,8
2025-07-31,2025-07-31 19:41:00-04:00,Thursday,19,prev_day_low,6358.25,6358.25,bearish,long,win,60,0.0,12
2025-07-31,2025-07-31 19:41:00-04:00,Thursday,19,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,7
2025-07-31,2025-07-31 20:10:00-04:00,Thursday,20,prev_day_low,6358.25,6358.25,bearish,long,win,60,5.0,4
2025-07-31,2025-07-31 20:10:00-04:00,Thursday,20,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,4
2025-07-31,2025-07-31 20:20:00-04:00,Thursday,20,prev_day_low,6358.25,6358.25,bearish,long,win,60,10.0,4
2025-07-31,2025-07-31 20:20:00-04:00,Thursday,20,prev_day_low,6358.25,6358.25,bearish,short,loss,-16,16.0,4
2025-07-31,2025-07-31 20:43:00-04:00,Thursday,20,prev_day_low,6358.25,6358.25,bullish,long,win,60,0.0,1
2025-07-31,2025-07-31 20:43:00-04:00,Thursday,20,prev_day_low,6358.25,6358.25,bullish,short,loss,-16,16.0,1
2025-07-31,2025-07-31 21:02:00-04:00,Thursday,21,prev_day_low,6358.25,6358.25,bullish,long,win,60,7.0,13
2025-07-31,2025-07-31 21:02:00-04:00,Thursday,21,prev_day_low,6358.25,6358.25,bullish,short,loss,-16,16.0,13
2025-07-31,2025-07-31 21:12:00-04:00,Thursday,21,prev_day_low,6358.25,6358.25,neutral,long,win,60,1.0,3
2025-07-31,2025-07-31 21:12:00-04:00,Thursday,21,prev_day_low,6358.25,6358.25,neutral,short,loss,-16,16.0,3
2025-08-19,2025-08-19 21:29:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bearish,long,win,60,2.0,5
2025-08-19,2025-08-19 21:29:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bearish,short,loss,-16,16.0,5
2025-08-19,2025-08-19 21:37:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bearish,long,win,60,4.0,5
2025-08-19,2025-08-19 21:37:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bearish,short,loss,-16,16.0,5
2025-08-19,2025-08-19 21:46:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bullish,long,win,60,3.0,4
2025-08-19,2025-08-19 21:46:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bullish,short,loss,-16,16.0,4
2025-08-19,2025-08-19 21:58:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bearish,long,win,60,0.0,1
2025-08-19,2025-08-19 21:58:00-04:00,Tuesday,21,prev_day_low,6419.25,6419.25,bearish,short,loss,-16,16.0,1
2025-08-20,2025-08-20 19:06:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,neutral,long,win,60,4.0,49
2025-08-20,2025-08-20 19:06:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,neutral,short,loss,-16,16.0,49
2025-08-20,2025-08-20 19:30:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,bearish,long,win,60,4.0,25
2025-08-20,2025-08-20 19:30:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,bearish,short,loss,-16,16.0,25
2025-08-20,2025-08-20 19:40:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,bullish,long,win,60,4.0,15
2025-08-20,2025-08-20 19:40:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,bullish,short,loss,-16,16.0,15
2025-08-20,2025-08-20 19:52:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,bullish,long,win,60,0.0,3
2025-08-20,2025-08-20 19:52:00-04:00,Wednesday,19,prev_overnight_low,6409.0,6409.0,bullish,short,loss,-16,16.0,3
2025-08-20,2025-08-20 20:01:00-04:00,Wednesday,20,prev_overnight_low,6409.0,6409.0,bearish,long,win,60,4.0,5
2025-08-20,2025-08-20 20:01:00-04:00,Wednesday,20,prev_overnight_low,6409.0,6409.0,bearish,short,loss,-16,16.0,5
2025-08-20,2025-08-20 20:10:00-04:00,Wednesday,20,prev_overnight_low,6409.0,6409.0,neutral,long,loss,-16,16.0,10
2025-08-20,2025-08-20 20:10:00-04:00,Wednesday,20,prev_overnight_low,6409.0,6409.0,neutral,short,loss,-16,16.0,21
2025-08-20,2025-08-20 20:37:00-04:00,Wednesday,20,prev_overnight_low,6409.0,6409.0,bullish,long,loss,-16,16.0,12
2025-08-20,2025-08-20 20:37:00-04:00,Wednesday,20,prev_overnight_low,6409.0,6409.0,bullish,short,loss,-16,16.0,16
2025-08-20,2025-08-20 21:51:00-04:00,Wednesday,21,prev_overnight_low,6409.0,6409.0,bullish,long,win,60,0.0,2
2025-08-20,2025-08-20 21:51:00-04:00,Wednesday,21,prev_overnight_low,6409.0,6409.0,bullish,short,loss,-16,16.0,2
2025-08-25,2025-08-25 19:08:00-04:00,Monday,19,prev_overnight_low,6460.75,6460.75,bearish,long,win,60,0.0,15
2025-08-25,2025-08-25 19:08:00-04:00,Monday,19,prev_overnight_low,6460.75,6460.75,bearish,short,loss,-16,16.0,15
2025-08-25,2025-08-25 19:22:00-04:00,Monday,19,prev_overnight_low,6460.75,6460.75,bearish,long,win,60,0.0,1
2025-08-25,2025-08-25 19:22:00-04:00,Monday,19,prev_overnight_low,6460.75,6460.75,bearish,short,loss,-16,16.0,1
2025-08-25,2025-08-25 19:33:00-04:00,Monday,19,prev_overnight_low,6460.75,6460.75,bullish,long,win,60,4.0,6
2025-08-25,2025-08-25 19:33:00-04:00,Monday,19,prev_overnight_low,6460.75,6460.75,bullish,short,loss,-16,16.0,6
2025-08-25,2025-08-25 20:01:00-04:00,Monday,20,prev_overnight_low,6460.75,6460.75,bullish,long,loss,-16,16.0,2
2025-08-25,2025-08-25 20:01:00-04:00,Monday,20,prev_overnight_low,6460.75,6460.75,bullish,short,win,60,1.0,2
2025-08-25,2025-08-25 20:03:00-04:00,Monday,20,prev_day_low,6453.25,6453.25,bearish,long,win,60,0.0,1
2025-08-25,2025-08-25 20:03:00-04:00,Monday,20,prev_day_low,6453.25,6453.25,bearish,short,loss,-16,16.0,1
2025-08-25,2025-08-25 20:15:00-04:00,Monday,20,prev_overnight_low,6460.75,6460.75,bullish,long,win,60,0.0,1
2025-08-25,2025-08-25 20:15:00-04:00,Monday,20,prev_overnight_low,6460.75,6460.75,bullish,short,loss,-16,16.0,1
2025-08-25,2025-08-25 20:25:00-04:00,Monday,20,prev_day_low,6453.25,6453.25,bearish,long,win,60,1.0,2
2025-08-25,2025-08-25 20:25:00-04:00,Monday,20,prev_day_low,6453.25,6453.25,bearish,short,loss,-16,16.0,2
2025-08-25,2025-08-25 20:34:00-04:00,Monday,20,prev_day_low,6453.25,6453.25,bearish,long,win,60,0.0,1
2025-08-25,2025-08-25 20:34:00-04:00,Monday,20,prev_day_low,6453.25,6453.25,bearish,short,loss,-16,16.0,1
2025-08-27,2025-08-27 20:18:00-04:00,Wednesday,20,prev_day_low,6472.75,6472.75,bearish,long,win,60,0.0,1
2025-08-27,2025-08-27 20:18:00-04:00,Wednesday,20,prev_day_low,6472.75,6472.75,bearish,short,loss,-16,16.0,1
2025-08-27,2025-08-27 20:18:00-04:00,Wednesday,20,prev_overnight_low,6472.25,6472.25,bearish,long,win,60,0.0,1
2025-08-27,2025-08-27 20:18:00-04:00,Wednesday,20,prev_overnight_low,6472.25,6472.25,bearish,short,loss,-16,16.0,1
2025-08-27,2025-08-27 20:26:00-04:00,Wednesday,20,prev_day_low,6472.75,6472.75,bullish,long,win,60,6.0,10
2025-08-27,2025-08-27 20:26:00-04:00,Wednesday,20,prev_day_low,6472.75,6472.75,bullish,short,loss,-16,16.0,10
2025-08-27,2025-08-27 20:26:00-04:00,Wednesday,20,prev_overnight_low,6472.25,6472.25,bullish,long,win,60,4.0,10
2025-08-27,2025-08-27 20:26:00-04:00,Wednesday,20,prev_overnight_low,6472.25,6472.25,bullish,short,loss,-16,16.0,10
2025-09-01,2025-09-01 19:20:00-04:00,Monday,19,prev_day_low,6467.75,6467.75,bearish,long,win,60,8.0,10
2025-09-01,2025-09-01 19:20:00-04:00,Monday,19,prev_day_low,6467.75,6467.75,bearish,short,loss,-16,16.0,10
2025-09-01,2025-09-01 19:38:00-04:00,Monday,19,prev_day_low,6467.75,6467.75,neutral,long,win,60,3.0,5
2025-09-01,2025-09-01 19:38:00-04:00,Monday,19,prev_day_low,6467.75,6467.75,neutral,short,loss,-16,16.0,5
2025-09-01,2025-09-01 19:47:00-04:00,Monday,19,prev_day_low,6467.75,6467.75,bullish,long,win,60,1.0,10
2025-09-01,2025-09-01 19:47:00-04:00,Monday,19,prev_day_low,6467.75,6467.75,bullish,short,loss,-16,16.0,10
2025-09-01,2025-09-01 20:03:00-04:00,Monday,20,prev_day_low,6467.75,6467.75,bearish,long,win,60,0.0,6
2025-09-01,2025-09-01 20:03:00-04:00,Monday,20,prev_day_low,6467.75,6467.75,bearish,short,loss,-16,16.0,6
2025-09-01,2025-09-01 20:21:00-04:00,Monday,20,prev_day_low,6467.75,6467.75,bearish,long,win,60,2.0,6
2025-09-01,2025-09-01 20:21:00-04:00,Monday,20,prev_day_low,6467.75,6467.75,bearish,short,loss,-16,16.0,6
2025-09-01,2025-09-01 22:00:00-04:00,Monday,22,prev_day_low,6467.75,6467.75,bearish,long,win,60,1.0,2
2025-09-01,2025-09-01 22:00:00-04:00,Monday,22,prev_day_low,6467.75,6467.75,bearish,short,loss,-16,16.0,2
2025-09-16,2025-09-16 19:28:00-04:00,Tuesday,19,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,0.0,2
2025-09-16,2025-09-16 19:28:00-04:00,Tuesday,19,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,2
2025-09-16,2025-09-16 19:47:00-04:00,Tuesday,19,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,0.0,2
2025-09-16,2025-09-16 19:47:00-04:00,Tuesday,19,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,2
2025-09-16,2025-09-16 20:12:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,0.0,1
2025-09-16,2025-09-16 20:12:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,1
2025-09-16,2025-09-16 20:22:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,1.0,2
2025-09-16,2025-09-16 20:22:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,2
2025-09-16,2025-09-16 20:28:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,neutral,long,win,60,0.0,2
2025-09-16,2025-09-16 20:28:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,neutral,short,loss,-16,16.0,2
2025-09-16,2025-09-16 20:37:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,3.0,2
2025-09-16,2025-09-16 20:37:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,2
2025-09-16,2025-09-16 20:42:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,neutral,long,win,60,0.0,2
2025-09-16,2025-09-16 20:42:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,neutral,short,loss,-16,16.0,2
2025-09-16,2025-09-16 20:48:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bullish,long,win,60,0.0,2
2025-09-16,2025-09-16 20:48:00-04:00,Tuesday,20,prev_overnight_low,6614.0,6614.0,bullish,short,loss,-16,16.0,2
2025-09-16,2025-09-16 21:18:00-04:00,Tuesday,21,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,0.0,1
2025-09-16,2025-09-16 21:18:00-04:00,Tuesday,21,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,1
2025-09-16,2025-09-16 21:25:00-04:00,Tuesday,21,prev_overnight_low,6614.0,6614.0,bearish,long,win,60,0.0,1
2025-09-16,2025-09-16 21:25:00-04:00,Tuesday,21,prev_overnight_low,6614.0,6614.0,bearish,short,loss,-16,16.0,1
2025-10-16,2025-10-16 19:19:00-04:00,Thursday,19,prev_overnight_low,6702.5,6702.5,bullish,long,loss,-16,16.0,1
2025-10-16,2025-10-16 19:19:00-04:00,Thursday,19,prev_overnight_low,6702.5,6702.5,bullish,short,win,60,0.0,1
2025-10-29,2025-10-29 19:55:00-04:00,Wednesday,19,prev_overnight_low,6924.5,6924.5,bullish,long,win,60,11.0,7
2025-10-29,2025-10-29 19:55:00-04:00,Wednesday,19,prev_overnight_low,6924.5,6924.5,bullish,short,loss,-16,16.0,7
2025-10-29,2025-10-29 20:06:00-04:00,Wednesday,20,prev_overnight_low,6924.5,6924.5,bearish,long,win,60,2.0,9
2025-10-29,2025-10-29 20:06:00-04:00,Wednesday,20,prev_overnight_low,6924.5,6924.5,bearish,short,loss,-16,16.0,5
2025-11-03,2025-11-03 19:02:00-05:00,Monday,19,prev_overnight_low,6873.25,6873.25,bearish,long,win,60,11.0,15
2025-11-03,2025-11-03 19:02:00-05:00,Monday,19,prev_overnight_low,6873.25,6873.25,bearish,short,loss,-16,16.0,15
2025-11-04,2025-11-04 18:37:00-05:00,Tuesday,18,prev_day_low,6794.75,6794.75,bearish,long,win,60,0.0,4
2025-11-04,2025-11-04 18:37:00-05:00,Tuesday,18,prev_day_low,6794.75,6794.75,bearish,short,loss,-16,16.0,4
2025-11-04,2025-11-04 18:45:00-05:00,Tuesday,18,prev_day_low,6794.75,6794.75,bearish,long,win,60,2.0,4
2025-11-04,2025-11-04 18:45:00-05:00,Tuesday,18,prev_day_low,6794.75,6794.75,bearish,short,loss,-16,16.0,4
2025-11-04,2025-11-04 18:54:00-05:00,Tuesday,18,prev_day_low,6794.75,6794.75,bullish,long,loss,-16,16.0,7
2025-11-04,2025-11-04 18:54:00-05:00,Tuesday,18,prev_day_low,6794.75,6794.75,bullish,short,loss,-16,16.0,9
2025-11-04,2025-11-04 19:04:00-05:00,Tuesday,19,prev_overnight_low,6786.25,6786.25,bearish,long,win,60,0.0,1
2025-11-04,2025-11-04 19:04:00-05:00,Tuesday,19,prev_overnight_low,6786.25,6786.25,bearish,short,loss,-16,16.0,1
2025-11-04,2025-11-04 19:25:00-05:00,Tuesday,19,prev_overnight_low,6786.25,6786.25,bearish,long,loss,-16,16.0,3
2025-11-04,2025-11-04 19:25:00-05:00,Tuesday,19,prev_overnight_low,6786.25,6786.25,bearish,short,loss,-16,16.0,7
2025-11-12,2025-11-12 18:51:00-05:00,Wednesday,18,prev_day_low,6852.0,6852.0,bearish,long,win,60,0.0,4
2025-11-12,2025-11-12 18:51:00-05:00,Wednesday,18,prev_day_low,6852.0,6852.0,bearish,short,loss,-16,16.0,4
2025-11-12,2025-11-12 19:09:00-05:00,Wednesday,19,prev_overnight_low,6868.0,6868.0,bullish,long,win,60,2.0,2
2025-11-12,2025-11-12 19:09:00-05:00,Wednesday,19,prev_overnight_low,6868.0,6868.0,bullish,short,loss,-16,16.0,2
2025-11-12,2025-11-12 19:21:00-05:00,Wednesday,19,prev_overnight_low,6868.0,6868.0,bullish,long,loss,-16,16.0,7
2025-11-12,2025-11-12 19:21:00-05:00,Wednesday,19,prev_overnight_low,6868.0,6868.0,bullish,short,loss,-16,16.0,12
2025-11-12,2025-11-12 20:02:00-05:00,Wednesday,20,prev_overnight_low,6868.0,6868.0,bullish,long,win,60,0.0,2
2025-11-12,2025-11-12 20:02:00-05:00,Wednesday,20,prev_overnight_low,6868.0,6868.0,bullish,short,loss,-16,16.0,1
2025-11-18,2025-11-18 19:02:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,bearish,long,win,60,0.0,3
2025-11-18,2025-11-18 19:02:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,bearish,short,loss,-16,16.0,2
2025-11-18,2025-11-18 19:12:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,neutral,long,loss,-16,16.0,1
2025-11-18,2025-11-18 19:12:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,neutral,short,loss,-16,16.0,2
2025-11-18,2025-11-18 19:43:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,bullish,long,win,60,0.0,1
2025-11-18,2025-11-18 19:43:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,bullish,short,loss,-16,16.0,1
2025-11-18,2025-11-18 19:50:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,bullish,long,win,60,2.0,2
2025-11-18,2025-11-18 19:50:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,bullish,short,loss,-16,16.0,2
2025-11-18,2025-11-18 19:57:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,neutral,long,win,60,0.0,2
2025-11-18,2025-11-18 19:57:00-05:00,Tuesday,19,prev_overnight_low,6635.5,6635.5,neutral,short,loss,-16,16.0,2
2025-11-18,2025-11-18 20:04:00-05:00,Tuesday,20,prev_overnight_low,6635.5,6635.5,bullish,long,win,60,15.0,2
2025-11-18,2025-11-18 20:04:00-05:00,Tuesday,20,prev_overnight_low,6635.5,6635.5,bullish,short,loss,-16,16.0,2
2025-11-18,2025-11-18 20:20:00-05:00,Tuesday,20,prev_overnight_low,6635.5,6635.5,bullish,long,win,60,0.0,1
2025-11-18,2025-11-18 20:20:00-05:00,Tuesday,20,prev_overnight_low,6635.5,6635.5,bullish,short,loss,-16,16.0,1
2025-11-18,2025-11-18 20:54:00-05:00,Tuesday,20,prev_overnight_low,6635.5,6635.5,bearish,long,win,60,0.0,1
2025-11-18,2025-11-18 20:54:00-05:00,Tuesday,20,prev_overnight_low,6635.5,6635.5,bearish,short,loss,-16,16.0,1
2025-11-18,2025-11-18 21:00:00-05:00,Tuesday,21,prev_overnight_low,6635.5,6635.5,bullish,long,win,60,0.0,3
2025-11-18,2025-11-18 21:00:00-05:00,Tuesday,21,prev_overnight_low,6635.5,6635.5,bullish,short,loss,-16,16.0,1
2025-11-19,2025-11-19 18:40:00-05:00,Wednesday,18,prev_overnight_high,6727.5,6727.5,bullish,long,win,60,0.0,1
2025-11-19,2025-11-19 18:40:00-05:00,Wednesday,18,prev_overnight_high,6727.5,6727.5,bullish,short,loss,-16,16.0,1
2025-11-19,2025-11-19 18:46:00-05:00,Wednesday,18,prev_overnight_high,6727.5,6727.5,bearish,long,win,60,0.0,2
2025-11-19,2025-11-19 18:46:00-05:00,Wednesday,18,prev_overnight_high,6727.5,6727.5,bearish,short,loss,-16,16.0,2
2025-12-04,2025-12-04 21:31:00-05:00,Thursday,21,prev_overnight_high,6990.0,6990.0,bearish,long,loss,-16,16.0,1
2025-12-04,2025-12-04 21:31:00-05:00,Thursday,21,prev_overnight_high,6990.0,6990.0,bearish,short,win,60,0.0,1
2025-12-09,2025-12-09 19:46:00-05:00,Tuesday,19,prev_overnight_low,6844.75,6844.75,bearish,long,win,60,1.0,5
2025-12-09,2025-12-09 19:46:00-05:00,Tuesday,19,prev_overnight_low,6844.75,6844.75,bearish,short,loss,-16,16.0,5
2025-12-09,2025-12-09 19:50:00-05:00,Tuesday,19,prev_day_low,6844.5,6844.5,neutral,long,win,60,0.0,1
2025-12-09,2025-12-09 19:50:00-05:00,Tuesday,19,prev_day_low,6844.5,6844.5,neutral,short,loss,-16,16.0,1
2025-12-09,2025-12-09 19:55:00-05:00,Tuesday,19,prev_overnight_low,6844.75,6844.75,bearish,long,win,60,6.0,5
2025-12-09,2025-12-09 19:55:00-05:00,Tuesday,19,prev_overnight_low,6844.75,6844.75,bearish,short,loss,-16,16.0,5
2025-12-09,2025-12-09 19:59:00-05:00,Tuesday,19,prev_day_low,6844.5,6844.5,bearish,long,win,60,0.0,1
2025-12-09,2025-12-09 19:59:00-05:00,Tuesday,19,prev_day_low,6844.5,6844.5,bearish,short,loss,-16,16.0,1
2025-12-09,2025-12-09 20:02:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bullish,long,win,60,0.0,1
2025-12-09,2025-12-09 20:02:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bullish,short,loss,-16,16.0,1
2025-12-09,2025-12-09 20:07:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,bearish,long,win,60,9.0,2
2025-12-09,2025-12-09 20:07:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,bearish,short,loss,-16,16.0,2
2025-12-09,2025-12-09 20:30:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,bearish,long,win,60,0.0,1
2025-12-09,2025-12-09 20:30:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,bearish,short,loss,-16,16.0,1
2025-12-09,2025-12-09 20:30:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bearish,long,win,60,0.0,1
2025-12-09,2025-12-09 20:30:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bearish,short,loss,-16,16.0,1
2025-12-09,2025-12-09 20:36:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,bullish,long,win,60,3.0,3
2025-12-09,2025-12-09 20:36:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,bullish,short,loss,-16,16.0,3
2025-12-09,2025-12-09 20:36:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bullish,long,win,60,4.0,3
2025-12-09,2025-12-09 20:36:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bullish,short,loss,-16,16.0,3
2025-12-09,2025-12-09 20:44:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,neutral,long,win,60,0.0,2
2025-12-09,2025-12-09 20:44:00-05:00,Tuesday,20,prev_day_low,6844.5,6844.5,neutral,short,loss,-16,16.0,2
2025-12-09,2025-12-09 20:45:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bearish,long,win,60,0.0,1
2025-12-09,2025-12-09 20:45:00-05:00,Tuesday,20,prev_overnight_low,6844.75,6844.75,bearish,short,loss,-16,16.0,1
2025-12-09,2025-12-09 21:00:00-05:00,Tuesday,21,prev_day_low,6844.5,6844.5,bearish,long,win,60,0.0,1
2025-12-09,2025-12-09 21:00:00-05:00,Tuesday,21,prev_day_low,6844.5,6844.5,bearish,short,loss,-16,16.0,1
2025-12-09,2025-12-09 21:00:00-05:00,Tuesday,21,prev_overnight_low,6844.75,6844.75,bearish,long,win,60,0.0,1
2025-12-09,2025-12-09 21:00:00-05:00,Tuesday,21,prev_overnight_low,6844.75,6844.75,bearish,short,loss,-16,16.0,1
2025-12-15,2025-12-15 18:34:00-05:00,Monday,18,prev_overnight_low,6818.75,6818.75,bearish,long,win,60,0.0,1
2025-12-15,2025-12-15 18:34:00-05:00,Monday,18,prev_overnight_low,6818.75,6818.75,bearish,short,loss,-16,16.0,1
2025-12-15,2025-12-15 18:40:00-05:00,Monday,18,prev_overnight_low,6818.75,6818.75,bearish,long,win,60,0.0,1
2025-12-15,2025-12-15 18:40:00-05:00,Monday,18,prev_overnight_low,6818.75,6818.75,bearish,short,loss,-16,16.0,1
2025-12-15,2025-12-15 18:45:00-05:00,Monday,18,prev_overnight_low,6818.75,6818.75,bearish,long,win,60,2.0,2
2025-12-15,2025-12-15 18:45:00-05:00,Monday,18,prev_overnight_low,6818.75,6818.75,bearish,short,loss,-16,16.0,2
2025-12-15,2025-12-15 19:00:00-05:00,Monday,19,prev_overnight_low,6818.75,6818.75,bullish,long,win,60,11.0,2
2025-12-15,2025-12-15 19:00:00-05:00,Monday,19,prev_overnight_low,6818.75,6818.75,bullish,short,loss,-16,16.0,2
2025-12-15,2025-12-15 19:15:00-05:00,Monday,19,prev_day_low,6806.25,6806.25,bearish,long,win,60,0.0,1
2025-12-15,2025-12-15 19:15:00-05:00,Monday,19,prev_day_low,6806.25,6806.25,bearish,short,loss,-16,16.0,1
2025-12-15,2025-12-15 20:00:00-05:00,Monday,20,prev_day_low,6806.25,6806.25,bearish,long,win,60,4.0,2
2025-12-15,2025-12-15 20:00:00-05:00,Monday,20,prev_day_low,6806.25,6806.25,bearish,short,loss,-16,16.0,2
2025-12-15,2025-12-15 20:34:00-05:00,Monday,20,prev_day_low,6806.25,6806.25,bearish,long,win,60,0.0,1
2025-12-15,2025-12-15 20:34:00-05:00,Monday,20,prev_day_low,6806.25,6806.25,bearish,short,loss,-16,16.0,1
2025-12-17,2025-12-17 19:01:00-05:00,Wednesday,19,prev_overnight_low,6780.0,6780.0,bullish,long,loss,-16,16.0,1
2025-12-17,2025-12-17 19:01:00-05:00,Wednesday,19,prev_overnight_low,6780.0,6780.0,bullish,short,win,60,0.0,1
2025-12-17,2025-12-17 19:06:00-05:00,Wednesday,19,prev_overnight_low,6780.0,6780.0,bullish,long,loss,-16,16.0,2
2025-12-17,2025-12-17 19:06:00-05:00,Wednesday,19,prev_overnight_low,6780.0,6780.0,bullish,short,win,60,14.0,2
2025-12-30,2025-12-30 18:39:00-05:00,Tuesday,18,prev_day_low,6940.75,6940.75,bearish,long,win,60,5.0,31
2025-12-30,2025-12-30 18:39:00-05:00,Tuesday,18,prev_day_low,6940.75,6940.75,bearish,short,loss,-16,16.0,31
2025-12-30,2025-12-30 19:03:00-05:00,Tuesday,19,prev_day_low,6940.75,6940.75,neutral,long,win,60,5.0,7
2025-12-30,2025-12-30 19:03:00-05:00,Tuesday,19,prev_day_low,6940.75,6940.75,neutral,short,loss,-16,16.0,7
2025-12-30,2025-12-30 19:15:00-05:00,Tuesday,19,prev_day_low,6940.75,6940.75,bullish,long,loss,-16,16.0,32
2025-12-30,2025-12-30 19:15:00-05:00,Tuesday,19,prev_day_low,6940.75,6940.75,bullish,short,loss,-16,16.0,34
